Datetime,Open,High,Low,Close,Adj Close,Volume
2023-12-25 14:20:00+00:00,114.15798950195312,114.15798950195312,114.15798950195312,114.15798950195312,114.15798950195312,0
2023-12-25 14:21:00+00:00,114.18182373046876,114.18182373046876,114.18182373046876,114.18182373046876,114.18182373046876,0
2023-12-25 14:22:00+00:00,114.22149658203124,114.22149658203124,114.22149658203124,114.22149658203124,114.22149658203124,0
2023-12-25 14:23:00+00:00,114.31696319580078,114.31696319580078,114.31696319580078,114.31696319580078,114.31696319580078,0
2023-12-25 14:24:00+00:00,114.40560150146484,114.40560150146484,114.40560150146484,114.40560150146484,114.40560150146484,356352
2023-12-25 14:25:00+00:00,114.90535736083984,114.90535736083984,114.90535736083984,114.90535736083984,114.90535736083984,0
2023-12-25 14:26:00+00:00,114.90396881103516,114.90396881103516,114.90396881103516,114.90396881103516,114.90396881103516,3504640
2023-12-25 14:27:00+00:00,114.98332977294922,114.98332977294922,114.98332977294922,114.98332977294922,114.98332977294922,0
2023-12-25 14:28:00+00:00,115.15178680419922,115.15178680419922,115.15178680419922,115.15178680419922,115.15178680419922,824320
2023-12-25 14:29:00+00:00,115.24571228027344,115.24571228027344,115.24571228027344,115.24571228027344,115.24571228027344,2308608
2023-12-25 14:30:00+00:00,115.32280731201172,115.32280731201172,115.32280731201172,115.32280731201172,115.32280731201172,1613824
2023-12-25 14:31:00+00:00,115.3905029296875,115.3905029296875,115.3905029296875,115.3905029296875,115.3905029296875,1153024
2023-12-25 14:32:00+00:00,115.34569549560548,115.34569549560548,115.34569549560548,115.34569549560548,115.34569549560548,0
2023-12-25 14:33:00+00:00,115.34658813476562,115.34658813476562,115.34658813476562,115.34658813476562,115.34658813476562,0
2023-12-25 14:34:00+00:00,115.25946807861328,115.25946807861328,115.25946807861328,115.25946807861328,115.25946807861328,0
2023-12-25 14:35:00+00:00,115.25946807861328,115.25946807861328,115.25946807861328,115.25946807861328,115.25946807861328,0
2023-12-25 14:36:00+00:00,115.33248901367188,115.33248901367188,115.33248901367188,115.33248901367188,115.33248901367188,295936
2023-12-25 14:37:00+00:00,115.46298217773438,115.46298217773438,115.46298217773438,115.46298217773438,115.46298217773438,938496
2023-12-25 14:38:00+00:00,115.49327087402344,115.49327087402344,115.49327087402344,115.49327087402344,115.49327087402344,2484736
2023-12-25 14:39:00+00:00,115.45885467529295,115.45885467529295,115.45885467529295,115.45885467529295,115.45885467529295,2072576
2023-12-25 14:40:00+00:00,115.75584411621094,115.75584411621094,115.75584411621094,115.75584411621094,115.75584411621094,806400
2023-12-25 14:41:00+00:00,115.75390625,115.75390625,115.75390625,115.75390625,115.75390625,10688000
2023-12-25 14:42:00+00:00,115.78927612304688,115.78927612304688,115.78927612304688,115.78927612304688,115.78927612304688,7484416
2023-12-25 14:43:00+00:00,115.93750762939452,115.93750762939452,115.93750762939452,115.93750762939452,115.93750762939452,3735552
2023-12-25 14:44:00+00:00,115.9975814819336,115.9975814819336,115.9975814819336,115.9975814819336,115.9975814819336,12499968
2023-12-25 14:45:00+00:00,116.01773834228516,116.01773834228516,116.01773834228516,116.01773834228516,116.01773834228516,2715648
2023-12-25 14:46:00+00:00,116.52918243408205,116.52918243408205,116.52918243408205,116.52918243408205,116.52918243408205,2417664
2023-12-25 14:47:00+00:00,116.65164947509766,116.65164947509766,116.65164947509766,116.65164947509766,116.65164947509766,13873664
