Datetime,Open,High,Low,Close,Adj Close,Volume
2023-12-25 14:19:00+00:00,43609.89453125,43609.89453125,43609.89453125,43609.89453125,43609.89453125,0
2023-12-25 14:20:00+00:00,43602.41015625,43602.41015625,43602.41015625,43602.41015625,43602.41015625,2201600
2023-12-25 14:21:00+00:00,43590.53515625,43590.53515625,43590.53515625,43590.53515625,43590.53515625,0
2023-12-25 14:22:00+00:00,43567.796875,43567.796875,43567.796875,43567.796875,43567.796875,2627584
2023-12-25 14:23:00+00:00,43608.765625,43608.765625,43608.765625,43608.765625,43608.765625,13303808
2023-12-25 14:25:00+00:00,43630.55078125,43630.55078125,43630.55078125,43630.55078125,43630.55078125,7038976
2023-12-25 14:26:00+00:00,43635.57421875,43635.57421875,43635.57421875,43635.57421875,43635.57421875,13330432
2023-12-25 14:28:00+00:00,43612.0859375,43612.0859375,43612.0859375,43612.0859375,43612.0859375,4171776
2023-12-25 14:29:00+00:00,43640.83203125,43640.83203125,43640.83203125,43640.83203125,43640.83203125,0
2023-12-25 14:30:00+00:00,43671.25,43671.25,43671.25,43671.25,43671.25,0
2023-12-25 14:31:00+00:00,43671.453125,43671.453125,43671.453125,43671.453125,43671.453125,5183488
2023-12-25 14:32:00+00:00,43655.39453125,43655.39453125,43655.39453125,43655.39453125,43655.39453125,4999168
2023-12-25 14:33:00+00:00,43658.42578125,43658.42578125,43658.42578125,43658.42578125,43658.42578125,673792
2023-12-25 14:34:00+00:00,43653.62109375,43653.62109375,43653.62109375,43653.62109375,43653.62109375,0
2023-12-25 14:35:00+00:00,43659.49609375,43659.49609375,43659.49609375,43659.49609375,43659.49609375,7487488
2023-12-25 14:36:00+00:00,43651.58984375,43651.58984375,43651.58984375,43651.58984375,43651.58984375,0
2023-12-25 14:37:00+00:00,43635.59375,43635.59375,43635.59375,43635.59375,43635.59375,1316864
2023-12-25 14:38:00+00:00,43638.01953125,43638.01953125,43638.01953125,43638.01953125,43638.01953125,0
2023-12-25 14:39:00+00:00,43620.44140625,43620.44140625,43620.44140625,43620.44140625,43620.44140625,0
2023-12-25 14:40:00+00:00,43652.7109375,43652.7109375,43652.7109375,43652.7109375,43652.7109375,1648640
2023-12-25 14:41:00+00:00,43680.08203125,43680.08203125,43680.08203125,43680.08203125,43680.08203125,0
2023-12-25 14:42:00+00:00,43687.8046875,43687.8046875,43687.8046875,43687.8046875,43687.8046875,2275328
2023-12-25 14:43:00+00:00,43678.08203125,43678.08203125,43678.08203125,43678.08203125,43678.08203125,5853184
2023-12-25 14:44:00+00:00,43678.72265625,43678.72265625,43678.72265625,43678.72265625,43678.72265625,24164352
2023-12-25 14:45:00+00:00,43682.5234375,43682.5234375,43682.5234375,43682.5234375,43682.5234375,1038336
2023-12-25 14:46:00+00:00,43690.296875,43690.296875,43690.296875,43690.296875,43690.296875,1452032
2023-12-25 14:47:00+00:00,43669.96875,43669.96875,43669.96875,43669.96875,43669.96875,15120384
2023-12-25 14:48:00+00:00,43636.98828125,43636.98828125,43636.98828125,43636.98828125,43636.98828125,4288512
2023-12-25 14:49:00+00:00,43647.390625,43647.390625,43647.390625,43647.390625,43647.390625,905216
2023-12-25 14:50:00+00:00,43659.3671875,43659.3671875,43659.3671875,43659.3671875,43659.3671875,2918400
2023-12-25 14:51:00+00:00,43680.50390625,43680.50390625,43680.50390625,43680.50390625,43680.50390625,2066432
2023-12-25 14:52:00+00:00,43674.34375,43674.34375,43674.34375,43674.34375,43674.34375,0
2023-12-25 14:53:00+00:00,43674.49609375,43674.49609375,43674.49609375,43674.49609375,43674.49609375,0
2023-12-25 14:54:00+00:00,43675.44140625,43675.44140625,43675.44140625,43675.44140625,43675.44140625,0
2023-12-25 14:55:00+00:00,43685.53125,43685.53125,43685.53125,43685.53125,43685.53125,0
2023-12-25 14:56:00+00:00,43696.8984375,43696.8984375,43696.8984375,43696.8984375,43696.8984375,0
2023-12-25 14:57:00+00:00,43685.49609375,43685.49609375,43685.49609375,43685.49609375,43685.49609375,0
2023-12-25 14:58:00+00:00,43675.62109375,43675.62109375,43675.62109375,43675.62109375,43675.62109375,874496
2023-12-25 14:59:00+00:00,43640.52734375,43640.52734375,43640.52734375,43640.52734375,43640.52734375,0
2023-12-25 15:01:00+00:00,43695.87890625,43695.87890625,43695.87890625,43695.87890625,43695.87890625,946176
2023-12-25 15:02:00+00:00,43711.80078125,43711.80078125,43711.80078125,43711.80078125,43711.80078125,0
2023-12-25 15:03:00+00:00,43713.671875,43713.671875,43713.671875,43713.671875,43713.671875,0
2023-12-25 15:04:00+00:00,43721.83203125,43721.83203125,43721.83203125,43721.83203125,43721.83203125,403456
2023-12-25 15:05:00+00:00,43720.93359375,43720.93359375,43720.93359375,43720.93359375,43720.93359375,0
2023-12-25 15:06:00+00:00,43707.6796875,43707.6796875,43707.6796875,43707.6796875,43707.6796875,3715072
2023-12-25 15:07:00+00:00,43658.96875,43658.96875,43658.96875,43658.96875,43658.96875,2779136
2023-12-25 15:08:00+00:00,43641.84765625,43641.84765625,43641.84765625,43641.84765625,43641.84765625,16226304
2023-12-25 15:09:00+00:00,43637.78125,43637.78125,43637.78125,43637.78125,43637.78125,1050624
2023-12-25 15:10:00+00:00,43639.0546875,43639.0546875,43639.0546875,43639.0546875,43639.0546875,1427456
2023-12-25 15:11:00+00:00,43650.37890625,43650.37890625,43650.37890625,43650.37890625,43650.37890625,15224832
2023-12-25 15:12:00+00:00,43659.03515625,43659.03515625,43659.03515625,43659.03515625,43659.03515625,3565568
2023-12-25 15:13:00+00:00,43631.0546875,43631.0546875,43631.0546875,43631.0546875,43631.0546875,2945024
2023-12-25 15:14:00+00:00,43646.91015625,43646.91015625,43646.91015625,43646.91015625,43646.91015625,2375680
2023-12-25 15:15:00+00:00,43633.453125,43633.453125,43633.453125,43633.453125,43633.453125,5931008
2023-12-25 15:16:00+00:00,43628.88671875,43628.88671875,43628.88671875,43628.88671875,43628.88671875,2455552
2023-12-25 15:17:00+00:00,43644.02734375,43644.02734375,43644.02734375,43644.02734375,43644.02734375,9119744
2023-12-25 15:18:00+00:00,43642.28515625,43642.28515625,43642.28515625,43642.28515625,43642.28515625,1163264
2023-12-25 15:19:00+00:00,43656.1015625,43656.1015625,43656.1015625,43656.1015625,43656.1015625,2390016
2023-12-25 15:20:00+00:00,43677.6015625,43677.6015625,43677.6015625,43677.6015625,43677.6015625,10029056
2023-12-25 15:21:00+00:00,43675.5625,43675.5625,43675.5625,43675.5625,43675.5625,2017280
2023-12-25 15:23:00+00:00,43704.3515625,43704.3515625,43704.3515625,43704.3515625,43704.3515625,17577984
2023-12-25 15:24:00+00:00,43718.62890625,43718.62890625,43718.62890625,43718.62890625,43718.62890625,5627904
2023-12-25 15:25:00+00:00,43719.21484375,43719.21484375,43719.21484375,43719.21484375,43719.21484375,3362816
2023-12-25 15:26:00+00:00,43712.9296875,43712.9296875,43712.9296875,43712.9296875,43712.9296875,29186048
2023-12-25 15:27:00+00:00,43704.5,43704.5,43704.5,43704.5,43704.5,2250752
2023-12-25 15:28:00+00:00,43694.98828125,43694.98828125,43694.98828125,43694.98828125,43694.98828125,1429504
2023-12-25 15:29:00+00:00,43695.36328125,43695.36328125,43695.36328125,43695.36328125,43695.36328125,12703744
2023-12-25 15:30:00+00:00,43708.08203125,43708.08203125,43708.08203125,43708.08203125,43708.08203125,75776
2023-12-25 15:31:00+00:00,43708.4296875,43708.4296875,43708.4296875,43708.4296875,43708.4296875,2785280
2023-12-25 15:32:00+00:00,43706.109375,43706.109375,43706.109375,43706.109375,43706.109375,9463808
2023-12-25 15:33:00+00:00,43688.0,43688.0,43688.0,43688.0,43688.0,3997696
2023-12-25 15:34:00+00:00,43676.234375,43676.234375,43676.234375,43676.234375,43676.234375,1439744
2023-12-25 15:35:00+00:00,43677.80859375,43677.80859375,43677.80859375,43677.80859375,43677.80859375,7913472
2023-12-25 15:36:00+00:00,43672.5078125,43672.5078125,43672.5078125,43672.5078125,43672.5078125,2762752
2023-12-25 15:37:00+00:00,43672.02734375,43672.02734375,43672.02734375,43672.02734375,43672.02734375,0
2023-12-25 15:38:00+00:00,43665.1015625,43665.1015625,43665.1015625,43665.1015625,43665.1015625,4220928
2023-12-25 15:39:00+00:00,43655.84375,43655.84375,43655.84375,43655.84375,43655.84375,3215360
2023-12-25 15:41:00+00:00,43721.4609375,43721.4609375,43721.4609375,43721.4609375,43721.4609375,2572288
2023-12-25 15:42:00+00:00,43756.77734375,43756.77734375,43756.77734375,43756.77734375,43756.77734375,788480
2023-12-25 15:43:00+00:00,43694.06640625,43694.06640625,43694.06640625,43694.06640625,43694.06640625,20551680
2023-12-25 15:44:00+00:00,43711.015625,43711.015625,43711.015625,43711.015625,43711.015625,32163840
2023-12-25 15:45:00+00:00,43678.15625,43678.15625,43678.15625,43678.15625,43678.15625,5812224
2023-12-25 15:46:00+00:00,43681.69921875,43681.69921875,43681.69921875,43681.69921875,43681.69921875,4147200
2023-12-25 15:47:00+00:00,43673.0234375,43673.0234375,43673.0234375,43673.0234375,43673.0234375,38324224
2023-12-25 15:48:00+00:00,43669.75,43669.75,43669.75,43669.75,43669.75,2107392
2023-12-25 15:49:00+00:00,43660.01171875,43660.01171875,43660.01171875,43660.01171875,43660.01171875,26255360
2023-12-25 15:50:00+00:00,43645.26953125,43645.26953125,43645.26953125,43645.26953125,43645.26953125,0
2023-12-25 15:51:00+00:00,43649.46875,43649.46875,43649.46875,43649.46875,43649.46875,5011456
2023-12-25 15:52:00+00:00,43648.484375,43648.484375,43648.484375,43648.484375,43648.484375,0
2023-12-25 15:53:00+00:00,43637.921875,43637.921875,43637.921875,43637.921875,43637.921875,10655744
2023-12-25 15:54:00+00:00,43634.18359375,43634.18359375,43634.18359375,43634.18359375,43634.18359375,4286464
2023-12-25 15:55:00+00:00,43632.92578125,43632.92578125,43632.92578125,43632.92578125,43632.92578125,4327424
2023-12-25 15:56:00+00:00,43635.16796875,43635.16796875,43635.16796875,43635.16796875,43635.16796875,20119552
2023-12-25 15:57:00+00:00,43628.44921875,43628.44921875,43628.44921875,43628.44921875,43628.44921875,479232
2023-12-25 15:58:00+00:00,43628.66015625,43628.66015625,43628.66015625,43628.66015625,43628.66015625,2549760
2023-12-25 15:59:00+00:00,43630.4140625,43630.4140625,43630.4140625,43630.4140625,43630.4140625,0
2023-12-25 16:00:00+00:00,43627.5859375,43627.5859375,43627.5859375,43627.5859375,43627.5859375,6074368
2023-12-25 16:01:00+00:00,43625.71484375,43625.71484375,43625.71484375,43625.71484375,43625.71484375,1556480
2023-12-25 16:02:00+00:00,43640.0859375,43640.0859375,43640.0859375,43640.0859375,43640.0859375,0
2023-12-25 16:03:00+00:00,43673.7109375,43673.7109375,43673.7109375,43673.7109375,43673.7109375,0
2023-12-25 16:04:00+00:00,43642.40234375,43642.40234375,43642.40234375,43642.40234375,43642.40234375,3061760
2023-12-25 16:05:00+00:00,43621.53125,43621.53125,43621.53125,43621.53125,43621.53125,0
2023-12-25 16:06:00+00:00,43591.76171875,43591.76171875,43591.76171875,43591.76171875,43591.76171875,0
2023-12-25 16:07:00+00:00,43577.86328125,43577.86328125,43577.86328125,43577.86328125,43577.86328125,321536
2023-12-25 16:08:00+00:00,43572.2421875,43572.2421875,43572.2421875,43572.2421875,43572.2421875,0
2023-12-25 16:09:00+00:00,43557.08984375,43557.08984375,43557.08984375,43557.08984375,43557.08984375,3389440
2023-12-25 16:10:00+00:00,43592.69921875,43592.69921875,43592.69921875,43592.69921875,43592.69921875,0
2023-12-25 16:11:00+00:00,43662.9765625,43662.9765625,43662.9765625,43662.9765625,43662.9765625,1533952
2023-12-25 16:12:00+00:00,43664.19140625,43664.19140625,43664.19140625,43664.19140625,43664.19140625,6578176
2023-12-25 16:13:00+00:00,43681.55078125,43681.55078125,43681.55078125,43681.55078125,43681.55078125,11149312
2023-12-25 16:14:00+00:00,43686.19140625,43686.19140625,43686.19140625,43686.19140625,43686.19140625,45907968
